COMMONNAME,RUN,RECOVERYDOMAIN,ESU_DPS,MAJORPOPGROUP,POPID,NMFS_POPID,LOCATIONNAME,POPULATIONNAME,ESAPOPNAME,COMMONPOPNAME,POPFIT,POPFITNOTES,SMOLTEQLOCATION,SMOLTEQLOCPTCODE,OUTMIGRATIONYEAR,CONTACTAGENCY,METHODNUMBER,BESTVALUE,TOTALNATURAL,TOTALNATURALLOWERLIMIT,TOTALNATURALUPPERLIMIT,TOTALNATURALALPHA,AGE0PROP,AGE0PROPLOWERLIMIT,AGE0PROPUPPERLIMIT,AGE1PROP,AGE1PROPLOWERLIMIT,AGE1PROPUPPERLIMIT,AGE2PROP,AGE2PROPLOWERLIMIT,AGE2PROPUPPERLIMIT,AGE3PROP,AGE3PROPLOWERLIMIT,AGE3PROPUPPERLIMIT,AGE4PLUSPROP,AGE4PLUSPROPLOWERLIMIT,AGE4PLUSPROPUPPERLIMIT,AGEPROPALPHA,PROTMETHNAME,PROTMETHURL,PROTMETHDOCUMENTATION,METHODADJUSTMENTS,OTHERDATASOURCES,COMMENTS,NULLRECORD,DATASTATUS,INDICATORLOCATION,CONTACTPERSONFIRST,CONTACTPERSONLAST,CONTACTPHONE,CONTACTEMAIL,METACOMMENTS,SUBMITAGENCY,REFID,COMPILERRECORDID,ID,CONTACTAGY,DATASETVERSION,UPDDATE,SNLOADDATE,HLI_LASTUPDATED,LASTUPDATED,LASTMODIFIEDON
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2012,Washington Department of Fish And Wildlife,1,Yes,44452,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,CE28A6F9-D75E-C66E-F3E8-3AC227CF12B4,CE28A6F9-D75E-C66E-F3E8-3AC227CF12B4,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2016/03/10 08:44:41,,2017/08/23 12:00:00,2024/09/03 10:16:00
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2018,Washington Department of Fish And Wildlife,1,Yes,70423,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,F441AF8B-5B54-4390-B895-958537D933C4,F441AF8B-5B54-4390-B895-958537D933C4,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2019/07/29 03:54:58,,2019/05/23 12:00:00,2024/09/03 10:16:02
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2017,Washington Department of Fish And Wildlife,1,Yes,32459,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,296926A0-5056-8E43-3548-303DC2459C75,296926A0-5056-8E43-3548-303DC2459C75,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2018/06/05 10:14:01,,2018/06/04 12:00:00,2024/09/03 10:16:03
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2013,Washington Department of Fish And Wildlife,1,Yes,39574,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,CE28D9DE-0BE0-A023-3240-C346A427F448,CE28D9DE-0BE0-A023-3240-C346A427F448,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2016/03/10 08:44:42,,2017/08/23 12:00:00,2024/09/03 10:16:04
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2006,Washington Department of Fish And Wildlife,1,Yes,71780,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,CE23B2AF-D875-FEC4-D94F-7510069BF601,CE23B2AF-D875-FEC4-D94F-7510069BF601,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2016/03/10 08:44:09,2018/05/29 12:11:25,2017/08/23 12:00:00,2024/09/03 10:16:06
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2016,Washington Department of Fish And Wildlife,1,Yes,20443,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,CDBDD870-5056-8E43-3503-BA2763CFDFBE,CDBDD870-5056-8E43-3503-BA2763CFDFBE,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2017/01/27 11:21:52,,2017/08/23 12:00:00,2024/09/03 10:16:08
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2011,Washington Department of Fish And Wildlife,1,Yes,48469,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,CE287566-A6A5-BF2B-05E8-7C26110EFDB4,CE287566-A6A5-BF2B-05E8-7C26110EFDB4,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2016/03/10 08:44:40,,2017/08/23 12:00:00,2024/09/03 10:16:10
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2005,Washington Department of Fish And Wildlife,1,Yes,52126,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,CE239520-C6AD-3B06-F29E-07EFD3D71E86,CE239520-C6AD-3B06-F29E-07EFD3D71E86,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2016/03/10 08:44:08,2018/05/29 12:11:21,2017/08/23 12:00:00,2024/09/03 10:16:11
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2014,Washington Department of Fish And Wildlife,1,Yes,82156,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,CE290658-C9AB-73E7-BD2D-3FBF8D339499,CE290658-C9AB-73E7-BD2D-3FBF8D339499,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2016/03/10 08:44:44,,2017/08/23 12:00:00,2024/09/03 10:16:13
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2010,Washington Department of Fish And Wildlife,1,Yes,79170,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,CE2425B0-C567-E8C9-0829-791F42AA7FDE,CE2425B0-C567-E8C9-0829-791F42AA7FDE,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2016/03/10 08:44:12,2018/05/29 12:05:52,2017/08/23 12:00:00,2024/09/03 10:16:15
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2008,Washington Department of Fish And Wildlife,1,Yes,60467,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,CE23EE1A-D2B0-760C-1B1E-3050D188FA2C,CE23EE1A-D2B0-760C-1B1E-3050D188FA2C,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2016/03/10 08:44:10,2018/05/29 12:05:48,2017/08/23 12:00:00,2024/09/03 10:16:16
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2007,Washington Department of Fish And Wildlife,1,Yes,104545,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,CE23D411-C85F-3D13-4018-D655921235B0,CE23D411-C85F-3D13-4018-D655921235B0,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2016/03/10 08:44:10,2018/05/29 12:11:28,2017/08/23 12:00:00,2024/09/03 10:16:18
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Cascade fall,213,6,Coweeman River,Coweeman River - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall",,Same,,Coweeman River,,2015,Washington Department of Fish And Wildlife,1,Yes,41998,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,Lamperth Jr.,(360)-577-0197,Jamie.Lamperth@dfw.wa.gov,,WDFW,17239,7B641E20-5056-8E43-3566-6232067E234C,7B641E20-5056-8E43-3566-6232067E234C,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2016/10/28 10:29:35,,2017/08/23 12:00:00,2024/09/03 10:16:20
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,234,8,Grays and Chinook Rivers,Grays and Chinook Rivers - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",,Portion,Trap is placed above minor tributaries approximatly 10 miles upstream of the mouth in the Grays River and does not include other possible spawning locations in the Chinook River and tributaries in between,Grays River,,2017,Washington Department of Fish And Wildlife,1,Yes,46227,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,Todd,Hillson,360-906-6730,Todd.Hillson@dfw.wa.gov,,WDFW,17239,CAA519A3-5056-8E43-352F-55542FDA7F2E,CAA519A3-5056-8E43-352F-55542FDA7F2E,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2018/06/18 11:59:00,2020/09/18 11:54:43,2020/09/18 11:54:43,2024/09/03 10:16:28
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,234,8,Grays and Chinook Rivers,Grays and Chinook Rivers - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",,Portion,Trap is placed above minor tributaries approximatly 10 miles upstream of the mouth in the Grays River and does not include other possible spawning locations in the Chinook River and tributaries in between,Grays River,,2022,Washington Department of Fish And Wildlife,1,Yes,2832,2489,6639,0.05,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,Brad,Garner,360-906-6757,alan.garner@dfw.wa.gov,,WDFW,17239,124AAD37-08F9-4B55-B031-AF77D1A19E40,124AAD37-08F9-4B55-B031-AF77D1A19E40,WDFW,2024/11/25 10:00,2023/11/06 12:00:00,2023/11/06 10:15:22,,2023/11/06 10:15:22,2024/09/03 10:16:31
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,234,8,Grays and Chinook Rivers,Grays and Chinook Rivers - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",,Portion,Trap is placed above minor tributaries approximatly 10 miles upstream of the mouth in the Grays River and does not include other possible spawning locations in the Chinook River and tributaries in between,Grays River,,2021,Washington Department of Fish And Wildlife,1,Yes,32736,29142,62373,0.05,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,Brad,Garner,360-906-6757,alan.garner@dfw.wa.gov,,WDFW,17239,3f21ad2c-ee2e-4c07-a949-2c895f6f8178,3f21ad2c-ee2e-4c07-a949-2c895f6f8178,WDFW,2024/11/25 10:00,2022/09/21 12:00:00,2022/09/22 10:46:54,,2022/09/22 10:46:54,2024/09/03 10:16:32
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,234,8,Grays and Chinook Rivers,Grays and Chinook Rivers - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",,Portion,Trap is placed above minor tributaries approximatly 10 miles upstream of the mouth in the Grays River and does not include other possible spawning locations in the Chinook River and tributaries in between,Grays River,,2015,Washington Department of Fish And Wildlife,1,Yes,6420,4797,8043,0.05,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,Todd,Hillson,360-906-6730,Todd.Hillson@dfw.wa.gov,,WDFW,17239,7050CCC0-5056-8E43-35FC-A972E6E1A688,7050CCC0-5056-8E43-35FC-A972E6E1A688,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2017/09/21 07:26:24,2018/05/29 12:04:01,2017/09/15 12:00:00,2024/09/03 10:16:34
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,234,8,Grays and Chinook Rivers,Grays and Chinook Rivers - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",,Portion,Trap is placed above minor tributaries approximatly 10 miles upstream of the mouth in the Grays River and does not include other possible spawning locations in the Chinook River and tributaries in between,Grays River,,2016,Washington Department of Fish And Wildlife,1,Yes,11875,838,222584,0.05,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,Combined maiden catch were used for L95%,No,Final,,Todd,Hillson,360-906-6730,Todd.Hillson@dfw.wa.gov,,WDFW,17239,7050DA66-5056-8E43-3559-E8E2DDF20473,7050DA66-5056-8E43-3559-E8E2DDF20473,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2017/09/21 07:26:24,2018/05/29 12:04:05,2017/09/15 12:00:00,2024/09/03 10:16:36
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,234,8,Grays and Chinook Rivers,Grays and Chinook Rivers - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",,Portion,Trap is placed above minor tributaries approximatly 10 miles upstream of the mouth in the Grays River and does not include other possible spawning locations in the Chinook River and tributaries in between,Grays River,,2008,Washington Department of Fish And Wildlife,1,Yes,3957,3345,4569,0.05,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,Todd,Hillson,360-906-6730,Todd.Hillson@dfw.wa.gov,,WDFW,17239,7052D564-5056-8E43-3586-628C2AEF22FF,7052D564-5056-8E43-3586-628C2AEF22FF,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2017/09/21 07:26:37,2018/05/29 12:09:35,2017/09/15 12:00:00,2024/09/03 10:16:37
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,234,8,Grays and Chinook Rivers,Grays and Chinook Rivers - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",,Portion,Trap is placed above minor tributaries approximatly 10 miles upstream of the mouth in the Grays River and does not include other possible spawning locations in the Chinook River and tributaries in between,Grays River,,2009,Washington Department of Fish And Wildlife,1,Yes,13062,9034,17090,0.05,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,Todd,Hillson,360-906-6730,Todd.Hillson@dfw.wa.gov,,WDFW,17239,7052E3CB-5056-8E43-35EF-7932BD814086,7052E3CB-5056-8E43-35EF-7932BD814086,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2017/09/21 07:26:37,2018/05/29 12:09:38,2017/09/15 12:00:00,2024/09/03 10:16:39
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,234,8,Grays and Chinook Rivers,Grays and Chinook Rivers - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",,Portion,Trap is placed above minor tributaries approximatly 10 miles upstream of the mouth in the Grays River and does not include other possible spawning locations in the Chinook River and tributaries in between,Grays River,,2010,Washington Department of Fish And Wildlife,1,Yes,71083,62148,80018,0.05,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,Todd,Hillson,360-906-6730,Todd.Hillson@dfw.wa.gov,,WDFW,17239,7052F122-5056-8E43-35D5-09A3AD966439,7052F122-5056-8E43-35D5-09A3AD966439,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2017/09/21 07:26:38,2018/05/29 12:04:37,2017/09/15 12:00:00,2024/09/03 10:16:40
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,234,8,Grays and Chinook Rivers,Grays and Chinook Rivers - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",,Portion,Trap is placed above minor tributaries approximatly 10 miles upstream of the mouth in the Grays River and does not include other possible spawning locations in the Chinook River and tributaries in between,Grays River,,2020,Washington Department of Fish And Wildlife,1,Yes,13046,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,Brad,Garner,360-906-6757,alan.garner@dfw.wa.gov,,WDFW,17239,f94c9186-f5da-4965-aa83-a35bb10246f7,f94c9186-f5da-4965-aa83-a35bb10246f7,WDFW,2024/11/25 10:00,2022/09/21 12:00:00,2022/09/22 10:46:53,,2022/09/22 10:46:53,2024/09/03 10:16:42
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,234,8,Grays and Chinook Rivers,Grays and Chinook Rivers - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",,Portion,Trap is placed above minor tributaries approximatly 10 miles upstream of the mouth in the Grays River and does not include other possible spawning locations in the Chinook River and tributaries in between,Grays River,,2019,Washington Department of Fish And Wildlife,1,Yes,70969,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,Todd,Hillson,360-906-6730,Todd.Hillson@dfw.wa.gov,,WDFW,17239,AB0789A8-2E24-4D53-9461-AE409F00DECD,AB0789A8-2E24-4D53-9461-AE409F00DECD,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2020/09/18 11:54:45,,2020/09/18 11:54:45,2024/09/03 10:16:43
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,235,17,"Mill, Abernathy, and Germany Creeks","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",,Same,,"Mill, Germany, Abernathy Creeks",,2008,Washington Department of Fish And Wildlife,1,Yes,57904,51031,64778,0.05,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,Mara,Zimmerman,(360)-688-4183,Mara.Zimmerman@dfw.wa.gov,Fry,WDFW,17239,D1AF9C67-926B-F7F4-7129-C291C89A13A8,D1AF9C67-926B-F7F4-7129-C291C89A13A8,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2016/03/10 10:23:19,2018/05/29 12:13:30,2016/03/10 12:00:00,2024/09/03 10:16:45
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,235,17,"Mill, Abernathy, and Germany Creeks","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",,Same,,"Mill, Germany, Abernathy Creeks",,2022,Washington Department of Fish And Wildlife,1,Yes,18926,,,,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,James,"Lamperth, JR",(360) 577-0197,Jamie.Lamperth@dfw.wa.gov,Fry,WDFW,17239,460F99A2-1E39-4FC6-8D00-B63C2B125E68,460F99A2-1E39-4FC6-8D00-B63C2B125E68,WDFW,2024/11/25 10:00,2023/11/06 12:00:00,2023/11/06 10:15:29,,2023/11/06 10:15:29,2024/09/03 10:16:46
Chinook salmon,Fall,Willamette/Lower Columbia,"Salmon, Chinook (Lower Columbia River ESU)",Coast fall,235,17,"Mill, Abernathy, and Germany Creeks","Mill, Abernathy, and Germany Creeks - fall Chinook salmon","Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",,Same,,"Mill, Germany, Abernathy Creeks",,2016,Washington Department of Fish And Wildlife,1,Yes,101661,82572,120750,0.05,,,,,,,,,,,,,,,,,,https://data.wa.gov/Natural-Resources-Environment/WDFW-Juvenile-Population-Abundance/cqra-s74n,,,,,No,Final,,Mara,Zimmerman,(360)-688-4183,Mara.Zimmerman@dfw.wa.gov,Fry,WDFW,17239,CDBEF7A2-5056-8E43-350D-2F9B5E6D859C,CDBEF7A2-5056-8E43-350D-2F9B5E6D859C,WDFW,2024/11/25 10:00,2020/09/21 12:00:00,2017/01/27 11:21:59,2018/05/29 12:13:12,2017/01/26 12:00:00,2024/09/03 10:16:48
